objectid,facil_id,instit_id,facil_name,facil_addr,grade_leve,grade_org,facil_tele,zipcode,tencode,st_code,facil_type,instit_typ,enrollment,active,cartodb_id,created_at,updated_at,longitude_0,latitude_0,geojson
478,226514412,226514412,New Testament Chr Acad,4730 Chestnut St,Elementary School,pre K-8,215-471-9958,19139,2282004730,22820,School,Private,68,O,484,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2168726777691,39.9572026313136,"{""type"":""Point"",""coordinates"":[-75.21687,39.9572]}"
479,226512032,226512032,Hope Church School,6707 Old York Rd,Elem/Mid/High,K-12,215-927-6650,19126,6130006707,61300,School,Private,157,O,485,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1402527991405,40.0554566821367,"{""type"":""Point"",""coordinates"":[-75.14025,40.05546]}"
480,226512672,226512672,Hunting Pk Christian Acad,601 W Cayuga St,,,215-324-1050,19140,2196000601,21960,School,Private,178,O,486,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1373027918102,40.0186465675955,"{""type"":""Point"",""coordinates"":[-75.1373,40.01865]}"
481,226510014,226510014,Revival Hill Christian Acad,322 W Mt Pleasant Ave,High School,9-12,215-753-9088,19119,5746000322,57460,School,Private,35,O,487,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1946864577519,40.053422621958,"{""type"":""Point"",""coordinates"":[-75.19469,40.05342]}"
482,226511132_2,226511132,City Center Academy,315 S 17TH ST,High School,9-12,215-731-1930,19103,8812000315,88120,School,Private,82,O,488,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.169452023892,39.9469873974564,"{""type"":""Point"",""coordinates"":[-75.16945,39.94699]}"
483,226512972,226512972,Lehigh Christian Academy,936    ALBURGER        AVE,Elementary School,pre K-8,215-673-3169,19115,1174000936,11740,School,Private,93,O,489,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0489057620851,40.091993713455,"{""type"":""Point"",""coordinates"":[-75.04891,40.09199]}"
484,226514122,226514122,Crefeld School,8836    CREFELD         ST,Middle/HIgh,7-12,215-242-5545,19118,2568008836,25680,School,Private,79,O,490,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2149957262884,40.0766776469217,"{""type"":""Point"",""coordinates"":[-75.215,40.07668]}"
485,226515382,226515382,Immanuel Lutheran School,1013    COTTMAN         AVE,Elementary School,K-8,215-725-7265,19111,2528001013,25280,School,Private,141,O,491,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0825355478252,40.0610778315654,"{""type"":""Point"",""coordinates"":[-75.08254,40.06108]}"
486,226514492,226514492,Northeast Preparatory School,1309    COTTMAN         AVE,High School,8-12,215-342-5520,19111,2528001309,25280,School,Private,99,O,492,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0780122895362,40.0586140846045,"{""type"":""Point"",""coordinates"":[-75.07801,40.05861]}"
487,226514623,226514623,Ivy Leaf School,6931 N  BROAD           ST,,,215-549-2670,19126,1914006931,19140,School,Private,0,O,493,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1397080630067,40.0594135682886,"{""type"":""Point"",""coordinates"":[-75.13971,40.05941]}"
488,226514620,226514620,Ivy Leaf School,1196 E  WASHINGTON      LA,Elementary School,,215-848-3020,19138,8160001196,81600,School,Private,0,O,494,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1672091090943,40.0556458945076,"{""type"":""Point"",""coordinates"":[-75.16721,40.05565]}"
489,226515502,226515502,Redeemer Lutheran,3200    RYAN            AVE,Elementary School,K-8,215-624-6446,19136,7006003200,70060,School,Private,198,O,495,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.045141871632,40.0423845036454,"{""type"":""Point"",""coordinates"":[-75.04514,40.04238]}"
490,226512042,226512042,Holmesburg Baptist Christian School,7927    FRANKFORD       AVE,Elem/Mid/High,pre K-12,215-335-4323,19136,3496007927,34960,School,Private,173,O,496,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0287976152097,40.040780077471,"{""type"":""Point"",""coordinates"":[-75.0288,40.04078]}"
491,226511702,226511702,Germantown Friends School,31 W  COULTER         ST,Elem/Mid/High,pre K-12,215-951-2310,19144,2534000047,25340,School,Private,898,O,497,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1721449589947,40.0324984415996,"{""type"":""Point"",""coordinates"":[-75.17214,40.0325]}"
492,226511952,226511952,Greene Street Friends School,45 W  SCHOOL HOUSE    LA,Elementary School,pre K-8,215-438-7545,19144,7128000045,71280,School,Private,217,O,498,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1742207612439,40.033725855549,"{""type"":""Point"",""coordinates"":[-75.17422,40.03373]}"
493,226513580,226513580,Philadelphia Christian Academy,4400 N Broad St,Elementary School,K-8,215-324-3775,19140,1914004400,19140,School,Private,66,O,499,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1492973255988,40.0204893532955,"{""type"":""Point"",""coordinates"":[-75.1493,40.02049]}"
494,226513902,226513902,Marcus Garvey Schule Of Positive Education,1831 N  17TH       ST,Elementary School,pre K-6,215-763-7760,19121,8811001831,88110,School,Private,23,O,500,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1620001244323,39.9815665531641,"{""type"":""Point"",""coordinates"":[-75.162,39.98157]}"
495,226511652,226511652,Friends Select School,1600    RACE            ST,Elem/Mid/High,pre K-12,215-561-5900,19103,6712001600,67120,School,Private,480,O,501,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1670601639134,39.9564658384025,"{""type"":""Point"",""coordinates"":[-75.16706,39.95647]}"
496,300513960,300513960,Greene Towne School,2119-21 ARCH ST,,pre K-8,215-563-6368,19103,1300002119,13000,School,Private,30,O,502,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1753437729099,39.9560905573699,"{""type"":""Point"",""coordinates"":[-75.17534,39.95609]}"
497,226513572,226513572,Philadelphia Christian Academy,6003    LARCHWOOD       AVE,Elementary School,pre K-7,215-474-4530,19143,4914006007,49140,School,Private,122,O,503,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2428732026574,39.9543053508982,"{""type"":""Point"",""coordinates"":[-75.24287,39.95431]}"
498,300514200,300514200,Hms School For Children With Cp,4400 Baltimore Ave,,Ungraded,215-222-2566,19104,1562004400,15620,School,Private,55,O,504,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2113988191857,39.9485943410994,"{""type"":""Point"",""coordinates"":[-75.2114,39.94859]}"
499,226515462,226515462,The Philadelphia School,2501    LOMBARD         ST,Elementary School,K-8,215-545-5323,19146,5152002501,51520,School,Private,314,O,505,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1817816964507,39.9468808349563,"{""type"":""Point"",""coordinates"":[-75.18178,39.94688]}"
500,226510512,226510512,Bethel Baptist Academy,2212 E SUSQUEHANNA AVE,Elem/Mid/High,pre K-12,215-426-1909,19125,7566002212,75660,School,Private,62,O,506,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1290162557292,39.9787457702732,"{""type"":""Point"",""coordinates"":[-75.12902,39.97875]}"
501,226511072,226511072,Christ Independent Baptist,1618-20 Womrath St,Elem/Mid/High,K-12,215-288-3082,19124,8430001618,84300,School,Private,64,O,507,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0894474784402,40.0083966370506,"{""type"":""Point"",""coordinates"":[-75.08945,40.0084]}"
502,226511532,226511532,Evelyn Graves Christian Academy,5445-47 Chester Ave,Elem/Mid/High,pre K-12,215-727-7795,19143,2276005445,22760,School,Private,30,O,508,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2243712533327,39.9390070299369,"{""type"":""Point"",""coordinates"":[-75.22437,39.93901]}"
503,226511512,226511512,Evelyn Graves Christian Academy,5421 Chester Ave,Elem/Mid/High,pre K-12,215-727-7795,19143,2276005421,22760,School,Private,26,O,509,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2236808679553,39.9393923922686,"{""type"":""Point"",""coordinates"":[-75.22368,39.93939]}"
504,226510002,226510002,Fresh Fire Christian Academy,5134 RANSTEAD ST,,,,,6744005134,67440,School,Private,4,O,510,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2242081995856,39.958753131347,"{""type"":""Point"",""coordinates"":[-75.22421,39.95875]}"
505,226511922,226511922,Grace Temple Christian Academy,7029 WOODLAND AVE,Elem/Mid/High,K-12,215-729-5880,,8448007029,84480,School,Private,207,O,511,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2426873983851,39.9200073533299,"{""type"":""Point"",""coordinates"":[-75.24269,39.92001]}"
506,226512762,226512762,Islamic Education Center,4431-39 WALNUT ST,Elementary School,pre K-6,215-387-8888,19104,8114004431,81140,School,Private,78,O,512,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2113525082837,39.9554687870331,"{""type"":""Point"",""coordinates"":[-75.21135,39.95547]}"
507,226512872,226512872,Kids World Chr Education Ctr,100-04 S 61ST ST,,,215-474-1484,,8904000100,89040,School,Private,35,O,513,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2433326144995,39.9605445703989,"{""type"":""Point"",""coordinates"":[-75.24333,39.96054]}"
508,226510011,226510011,Little Shepherds,6612 HAVERFORD AVE,,,215-476-4101,,41240066xx,41240,School,Private,0,O,514,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.252432251624,39.9719456538255,"{""type"":""Point"",""coordinates"":[-75.25243,39.97195]}"
509,226512962,226512962,Little Footsteps Islam Institute,5314 YOCUM ST,Elem/Mid/High,K-11,215-724-5568,19143,8568005314,85680,School,Private,25,O,515,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2185196446118,39.9375167350717,"{""type"":""Point"",""coordinates"":[-75.21852,39.93752]}"
510,226513252,226513252,Lutheran High School,6101 W OXFORD  ST,,,215-878-8480,19151,6212006101,62120,School,Private,0,O,516,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2431915332714,39.980351037901,"{""type"":""Point"",""coordinates"":[-75.24319,39.98035]}"
511,226515412,226515412,Penn Charter School,3000 W  SCHOOL HOUSE LA,,,215-725-3860,,7128003000,71280,School,Private,876,O,517,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1859243520645,40.0226920684208,"{""type"":""Point"",""coordinates"":[-75.18592,40.02269]}"
512,226510695,226510695,Beulah Baptist Christian Day Sch,5001 Spruce St,Elementary School,K-8,215-747-8002,19139,7396005001,73960,School,Private,94,O,518,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2223812698268,39.954396822217,"{""type"":""Point"",""coordinates"":[-75.22238,39.9544]}"
513,226510562,226510562,Broad St Academy,1434 Belfield Ave,Elementary School,K-4,215-329-2300,19140,1656001434,16560,School,Private,41,O,519,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.149300932984,40.0238114532862,"{""type"":""Point"",""coordinates"":[-75.1493,40.02381]}"
514,226511285,226511285,Christian Stronghold Learning,4655-61 Lancaster Ave,Elementary School,K-6,215-878-6331,19131,4890004655,48900,School,Private,78,O,520,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2154753450372,39.9716512487408,"{""type"":""Point"",""coordinates"":[-75.21548,39.97165]}"
515,226511622,226511622,Frankford Friends School,1500 ORTHODOX  ST,Elementary School,K-8,215-533-5368,19124,6180001500,61800,School,Private,97,O,521,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0871946752366,40.0153423220635,"{""type"":""Point"",""coordinates"":[-75.08719,40.01534]}"
516,226511712,226511712,Germantown Evangelical,6201 Old York Road,Elementary School,K-6,215-548-7780,19141,6130006201,61300,School,Private,69,O,522,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1448471605319,40.0481734497546,"{""type"":""Point"",""coordinates"":[-75.14485,40.04817]}"
517,226511908,226511908,Gospel of Grace Christian Sch,1001 Unruh Ave,Elementary School,K-6,,19111,7894001009,78940,School,Private,0,O,523,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0816184474656,40.0478033983329,"{""type"":""Point"",""coordinates"":[-75.08162,40.0478]}"
518,226511908,226511908,Gospel of Grace Christian,460 Rhawn St,Middle/HIgh,7-12,215-725-7890,19135,6818000460,68180,School,Private,98,O,524,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0822888633903,40.0760106138284,"{""type"":""Point"",""coordinates"":[-75.08229,40.07601]}"
519,226515532,226515532,Project Learn School,6525 GERMANTOWN AVE,Elementary School,K-8,215-438-3623,19119,3666006525,36660,School,Private,96,O,525,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1835667287694,40.0490515871832,"{""type"":""Point"",""coordinates"":[-75.18357,40.04905]}"
520,W80,W80,New Media Tech Middle School,340 E  Haines St,Middle/HIgh,5-8,267-286-3480,19144,3992000334,39920,School,Charter,124,O,526,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1722013303596,40.0424186955833,"{""type"":""Point"",""coordinates"":[-75.1722,40.04242]}"
521,226510722,226510722,Calvary Temple Christian Academy,3301 S  20TH  ST,Elementary School,K-8,215-462-2822,19145,8818003301,88180,School,Private,153,O,527,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1817404867474,39.9101141519347,"{""type"":""Point"",""coordinates"":[-75.18174,39.91011]}"
522,226519832,226519832,West Oak La Christian Academy,7401 Limekiln Pike,Elementary School,pre K-5,215-548-3450,19138,5074007401,50740,School,Private,0,C,528,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1584996535208,40.0676088165669,"{""type"":""Point"",""coordinates"":[-75.1585,40.06761]}"
523,226515700,226515700,Academy of Essential Knowledge,1546 N 27th St,Elementary School,K-6,215-763-1601,19121,8832001546,88320,School,Private,54,O,529,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1794512157741,39.9796453255836,"{""type"":""Point"",""coordinates"":[-75.17945,39.97965]}"
524,226512917,226512917,La Escuelita (closed),2806-18 N 05TH ST,Elementary School,K-5,214-229-2248,19133,8789002806,87890,School,Private,0,C,530,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1401334544745,39.9940888538767,"{""type"":""Point"",""coordinates"":[-75.14013,39.99409]}"
525,226511235,226511235,Crooked Places MadeStraight,711-13 S 50TH ST,Elem/Mid/High,K-12,215-726-4151,19143,8879000711,88790,School,Private,126,O,531,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2223603505425,39.9474628002921,"{""type"":""Point"",""coordinates"":[-75.22236,39.94746]}"
526,226519532,226519532,Stern Hebrew HS,1630 Hoffnagle St,High School,9-12,215-725-3800,19152,7542008244,75420,School,Private,84,O,532,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.058874806768,40.068499058461,"{""type"":""Point"",""coordinates"":[-75.05887,40.0685]}"
528,226512642,226512642,Hope Christian Acad,2222 Master St,Elementary School,K-7,,19121,5428002222,54280,School,Private,27,O,534,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1726176601568,39.9761311535694,"{""type"":""Point"",""coordinates"":[-75.17262,39.97613]}"
529,22651,22651,Academy in Manayunk,161-71 Conarroe St,Elementary School,pre K-8,215-279-8433,19127,2458000161,24580,School,Private,21,O,535,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.223410310498,40.0277340944803,"{""type"":""Point"",""coordinates"":[-75.22341,40.02773]}"
530,226510027,226510027,Germantown Islamic School,4944 Germantown Ave,Middle/HIgh,K-8,,19144,3666004944,36660,School,Private,0,O,536,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1634620923301,40.0288525681841,"{""type"":""Point"",""coordinates"":[-75.16346,40.02885]}"
531,226510578,226510578,Bible Way Acad (closed),5151 Warren St,,,,19131,8148005149,81480,School,Private,0,C,537,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2261350881694,39.9760472867183,"{""type"":""Point"",""coordinates"":[-75.22614,39.97605]}"
532,226514352,226514352,Nazareth Academy Grade School,4701 Grant Ave,Elementary School,1-8,215-637-7777,19114,3812004001,38120,School,Private,233,O,538,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-74.9859240239408,40.0568009165845,"{""type"":""Point"",""coordinates"":[-74.98592,40.0568]}"
533,226514402,226514402,Nazareth Academy High School,4001 Grant Ave,High School,9-12,215-637-7676,19114,3812004001,38120,School,Private,448,O,539,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-74.9876257989081,40.0591350138898,"{""type"":""Point"",""coordinates"":[-74.98763,40.05914]}"
534,226515722,226515722,Sanctuary Christian Academy,5923    WALNUT ST,Elementary School,K-8,215-748-6510,19139,8114005923,81140,School,Private,53,O,540,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2405647456274,39.9591035678017,"{""type"":""Point"",""coordinates"":[-75.24056,39.9591]}"
535,226516432,226516432,St. Barnabas Epis. School,5409   GERMANTOWN AVE,Elementary School,pre K-6,215-438-9670,19144,3666005409,36660,School,Private,58,C,541,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1703337199995,40.0339606461608,"{""type"":""Point"",""coordinates"":[-75.17033,40.03396]}"
536,226510912,226510912,Cedar Grove Christian Academy,600    HELLERMAN       ST,Elementary School,pre K-8,215-725-3383,19111,4174000600,41740,School,Private,295,O,542,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0922325265716,40.0494421175562,"{""type"":""Point"",""coordinates"":[-75.09223,40.04944]}"
537,226519162,226519162,St. Peter's,319 Lombard St,Elementary School,pre K-8,215-925-3963,19147,5152000311,51520,School,Private,161,O,543,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1481402341272,39.9426716675024,"{""type"":""Point"",""coordinates"":[-75.14814,39.94267]}"
538,226519672,226519672,Academia Timoreo / Timothy Academy,2637-47 N  04TH ST,Elementary School,pre K-8,215-423-0416,19133,8787002637,87870,School,Private,225,O,544,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1382497075483,39.9912532894982,"{""type"":""Point"",""coordinates"":[-75.13825,39.99125]}"
539,226518302,226518302,St. Joseph's Prep School,1733 W  GIRARD AVE,High School,9-12,,,3704001701,37040,School,Private,992,O,545,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1648946188122,39.9731446474143,"{""type"":""Point"",""coordinates"":[-75.16489,39.97314]}"
540,226515682,226515682,Faith Connection Christian Acad,1144 S 19th St,Elem/Mid/High,K-12,215-748-6819,19145,8816001144,88160,School,Private,94,O,546,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1752401400831,39.9373645947837,"{""type"":""Point"",""coordinates"":[-75.17524,39.93736]}"
541,NO AU NUMBER_13,NO AU NUMBER,Good Shepherd,6601 Chester Ave,Elementary School,,,,2276006601,22760,School,UNKNOWN,0,C,547,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2405142001493,39.9279754579198,"{""type"":""Point"",""coordinates"":[-75.24051,39.92798]}"
543,3413,702,Aspira Olney Charter School,100 W  Duncannon Ave.,High School,9-12,456-3014,19120,5420005101,54200,School,District,2210,O,549,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1239460480285,40.0283911630149,"{""type"":""Point"",""coordinates"":[-75.12395,40.02839]}"
544,3409,742,Mastery Charter School at Smedley,1790 Bridge St.,Elementary School,K-5,537-2523,19124 - 1359,5756005199,57560,School,District,682,O,550,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.073948046233,40.0196825244247,"{""type"":""Point"",""coordinates"":[-75.07395,40.01968]}"
545,3416,401,Mastery Charter School at Gratz,1798 Hunting Park Ave.,High School,9-12,227-4408,19140,8813003901,88130,School,District,1756,O,551,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1559343612142,40.0142928981365,"{""type"":""Point"",""coordinates"":[-75.15593,40.01429]}"
546,3406,512,Aspira John B. Stetson Charter School,"3200 ""B"" St.",Middle School,5-8,291-4720,19134,1204000243,12040,School,District,897,O,552,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1256510117667,39.9989253506843,"{""type"":""Point"",""coordinates"":[-75.12565,39.99893]}"
547,3412,451,Young Scholars Frederick Douglass Charter School,2118 W Norris St,Elementary School,K-8,684-5063,19121 - 2132,6014002118,60140,School,District,645,O,553,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1697524552899,39.9845626994081,"{""type"":""Point"",""coordinates"":[-75.16975,39.98456]}"
548,3408,434,Mastery Charter School at Mann,5376 W. Berks St.,Elementary School,K-5,581-5516,19131 - 3229,8887001835,88870,School,District,496,O,554,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2311337605095,39.9855472255755,"{""type"":""Point"",""coordinates"":[-75.23113,39.98555]}"
549,3410,429,Universal Bluford Charter School,5720  Media St.,Elementary School,K-6,581-5502,19131 - 3824,5518005720,55180,School,District,721,O,555,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2360257957595,39.9742830301551,"{""type"":""Point"",""coordinates"":[-75.23603,39.97428]}"
550,3418,212,Universal Vare Charter School,2101 S 24th St.,Middle School,5-8,952-8611,19145,8827002101,88270,School,District,626,O,556,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1853881850137,39.9257439329756,"{""type"":""Point"",""coordinates"":[-75.18539,39.92574]}"
551,1090,514,Philadelphia HS for Business and Technology,540 N 13th St.,High School,9-12,351-7375,19123,8805000528,88050,School,District,278,2,557,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1595320105703,39.9629178169883,"{""type"":""Point"",""coordinates"":[-75.15953,39.96292]}"
552,3415,522,Mastery Charter School at Clymer,1201 W.  Rush St.,Elementary School,K-8,227-8610,19133 - 1236,8803002814,88030,School,District,550,O,558,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1510530094628,39.995828220725,"{""type"":""Point"",""coordinates"":[-75.15105,39.99583]}"
553,3407,131,Mastery Charter School at Harrity,5601 Christian St.,Elementary School,K-8,471-2908,19143 - 2805,2306005601,23060,School,District,569,O,559,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2359563871982,39.9489158236125,"{""type"":""Point"",""coordinates"":[-75.23596,39.94892]}"
554,3417,280,Universal Audenried Charter School,Tasker St & S 33rd St,High School,9-10,952-4801,19145,8845001601,76720,School,District,258,O,560,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1988896087283,39.9338416015448,"{""type"":""Point"",""coordinates"":[-75.19889,39.93384]}"
555,8335,833,Camelot at Shallcross,3901 Woodhaven Rd.,Middle School,5-8,281-2601,19154,8446003801,84460,School,District,212,O,561,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-74.9717780420228,40.0897118689715,"{""type"":""Point"",""coordinates"":[-74.97178,40.08971]}"
556,3398,3398,Arise Academy Charter School,1118 Market St.,High School,9-12,267-259-6559,19107,5356001100,53560,School,Charter,0,O,562,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.159164571146,39.9514529943436,"{""type"":""Point"",""coordinates"":[-75.15916,39.95145]}"
557,5650,754,Sheridan West Academy,3701 Frankford Ave.,Middle School,6-8,215-537-2920,19124,3496003701,34960,School,District,214,2,563,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0984511324386,39.9994743118876,"{""type"":""Point"",""coordinates"":[-75.09845,39.99947]}"
558,3419,721,Mosaica Charter School at Birney,900-914 West Lindley Ave.,Elementary School,K-8,456-3000,19141,5094000900,50940,School,District,632,O,564,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1386235749489,40.0288581280026,"{""type"":""Point"",""coordinates"":[-75.13862,40.02886]}"
559,3403,3403,Franklin Towne Elementary Charter,5301 Tacony St,Elementary School,K-5,215-289-5000,,,0,School,Charter,0,O,565,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0649597445811,40.0079374028442,"{""type"":""Point"",""coordinates"":[-75.06496,40.00794]}"
560,3404,3404,Tacony Academy Charter School,1330 Rhawn St,Elementary School,K-4,215-742-5200,19111,6818001330,68180,School,Charter,0,O,566,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0662311532707,40.0668781052795,"{""type"":""Point"",""coordinates"":[-75.06623,40.06688]}"
561,3411,421,Universal Daroff Charter School,5630 Vine St.,Elementary School,K-8,471-2905,19139,8012005600,80120,School,District,688,O,567,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.232913154035,39.9653012853491,"{""type"":""Point"",""coordinates"":[-75.23291,39.9653]}"
