FID,DC_NUM,DC_KEY,LOCATION_B,THEFT_DATE,THEFT_YEAR,DC_DIST,STOLEN_VAL,THEFT_HOUR,UCR,X,Y,GlobalID,x2,y2
253,070780,201439070780,300 BLOCK W WINONA ST,9/28/2014 12:00:00 AM,2014,39,900,13,615,-75.17731564,40.02829328,346eb837-fd44-4533-95d2-ce248d6411b8,-119.673811217994,45.8263326718883
254,043839,201416043839,N 48TH ST / MARKET ST,10/14/2014 12:00:00 AM,2014,16,120,19,625,-75.21700383,39.95902489,443dc1e7-aefe-46e8-a83e-4174f356a931,-119.671191660156,45.7963792780465
255,070786,201439070786,300 BLOCK WINONA ST,9/28/2014 12:00:00 AM,2014,39,40,14,635,-75.17730055,40.02830805,f9b9d212-ed9c-45c6-b378-fa2f22b0a04b,-119.673809213852,45.8263399848984
256,070957,201439070957,500 BLOCK W COULTER ST,9/29/2014 12:00:00 AM,2014,39,1700,11,615,-75.17876012,40.02505927,a63d9752-6425-4cef-970a-cef8632dd05a,-119.673530522667,45.8249904361073
257,043921,201416043921,3400 BLOCK RACE ST,10/15/2014 12:00:00 AM,2014,16,450,7,615,-75.19189069,39.95870594,10dd8381-8a36-47cc-9fc2-0da6cc4f2cbd,-119.661403510329,45.7997549896704
258,071413,201439071413,5200 BLOCK WISSAHICKON AV,10/1/2014 12:00:00 AM,2014,39,350,0,615,-75.17726198,40.02191745,52f90622-f788-4c20-861f-0899763e7c71,-119.672136123591,45.8240895563532
259,044253,201416044253,3000 BLOCK MARKET ST,10/17/2014 12:00:00 AM,2014,16,300,12,615,-75.18338846,39.95487731,89253201-d373-4f2f-acee-4bfa9bc0c9c5,-119.657125697216,45.7995854854809
260,072865,201439072865,1900 BLOCK W ERIE AV,10/5/2014 12:00:00 AM,2014,39,140,19,625,-75.1595308,40.01029786,c3b471f4-cad7-4a4b-8903-6a174ed50129,-119.662266686777,45.8224511895801
261,044254,201416044254, 1 N 30TH ST,10/17/2014 12:00:00 AM,2014,16,700,12,615,-75.1831477,39.95520194,8faaf8ab-563d-486d-806f-e6d4297795e7,-119.657116726211,45.7997334103699
262,073297,201439073297,5800 BLOCK MORRIS ST,10/7/2014 12:00:00 AM,2014,39,1020,16,615,-75.18324121,40.03040019,186de83b-7d2d-4529-bcbb-747a229dba02,-119.676648966499,45.8262532393299
263,044649,201416044649,200 BLOCK N 34TH ST,10/19/2014 12:00:00 AM,2014,16,300,20,615,-75.19082145,39.95988278,e4b24532-336b-4792-9d93-1a2d617d8c60,-119.661295112364,45.800318541253
264,073336,201439073336,3500 BLOCK AINSLIE ST,10/7/2014 12:00:00 AM,2014,39,300,19,615,-75.19137325,40.01154178,5acbefeb-7665-46b2-96d5-78068e6128d6,-119.674899834718,45.8184672671151
265,044874,201416044874,200 BLOCK N 34TH ST,10/21/2014 12:00:00 AM,2014,16,800,17,615,-75.19082145,39.95988278,d2d6197a-10d7-4dd2-a74d-cde6ddf2607a,-119.661295112364,45.800318541253
266,073618,201439073618,3300 BLOCK AINSLIE ST,10/8/2014 12:00:00 AM,2014,39,800,19,615,-75.18610885,40.0147268,3937ff5f-f9ce-48ad-a0e7-c90fd325371b,-119.673690906596,45.8203226572981
267,044891,201416044891,3800 BLOCK SPRING GARDEN ST 9,10/21/2014 12:00:00 AM,2014,16,650,19,615,-75.19866224,39.96209402,83abdf4d-3ffd-449f-817d-292f7cf2d4ea,-119.664898373946,45.800009424096
268,074084,201439074084,2800 BLOCK MIDVALE AV A,10/10/2014 12:00:00 AM,2014,39,550,10,615,-75.181319,40.02174817,435a24d7-3ee3-47c6-8250-f69f9cfeae0a,-119.673660720058,45.8234662366734
269,045005,201416045005,3300 BLOCK SPRING GARDEN ST,10/22/2014 12:00:00 AM,2014,16,615,16,615,-75.18997632,39.9630461,04651530-91ef-4984-b03e-4128bc1fd9da,-119.661787965776,45.8015516050987
270,045174,201416045174,3500 BLOCK MARKET ST,10/23/2014 12:00:00 AM,2014,16,200,21,615,-75.19406618,39.95622064,2e2ba2bb-0d8e-49a9-9a52-b1e52ed7b9bc,-119.661600521187,45.7985763428791
271,045614,201416045614,4000 BLOCK MARKET ST,10/26/2014 12:00:00 AM,2014,16,150,16,625,-75.20335475,39.95737475,08a54d59-7754-408f-b9fe-78cd9edd3300,-119.66548931709,45.7976932616518
272,074176,201439074176,2700 BLOCK N 20TH ST,10/10/2014 12:00:00 AM,2014,39,0,16,635,-75.1638857,39.99586616,da4b9cd8-a162-44fb-a241-2e260a47c1bd,-119.660208272157,45.8167534650146
273,046851,201416046851,3500 BLOCK MARKET ST,11/2/2014 12:00:00 AM,2014,16,300,23,615,-75.1934245,39.95614212,427481a9-44d1-4676-897b-6b19c0022cb5,-119.661332182556,45.7986377695754
274,074248,201439074248,100 BLOCK WYNEVA ST,10/10/2014 12:00:00 AM,2014,39,150,19,625,-75.16301215,40.02580095,7878e873-6180-475d-b0bb-7debffe2f28c,-119.66763418953,45.8274397166855
275,074967,201439074967,3100 BLOCK N 32ND ST,10/13/2014 12:00:00 AM,2014,39,1000,14,615,-75.18192674,40.00412424,a3021921-f778-4ff4-b2f7-9134fc5e098e,-119.669324093965,45.8171618361625
276,046905,201416046905,4000 BLOCK BARING ST,11/3/2014 12:00:00 AM,2014,16,800,10,615,-75.20373528,39.96022733,50a53ea5-b087-4d36-be0f-9f93ecf73ea6,-119.666375390389,45.7986464407698
277,047039,201416047039,3100 BLOCK JOHN F KENNEDY BLVD,11/3/2014 12:00:00 AM,2014,16,300,21,615,-75.18709977,39.95542856,9bbf133e-7a45-4ce7-aec7-c3377a66a75d,-119.658702899675,45.7992644951655
278,075251,201439075251,400 BLOCK W ABBOTTSFORD AV,10/14/2014 12:00:00 AM,2014,39,50,14,625,-75.17014584,40.0200094,763f7aee-a7ef-4a26-bc84-54ec0c20d85e,-119.668889816538,45.8244045449258
279,047055,201416047055,100 BLOCK N 34TH ST,11/3/2014 12:00:00 AM,2014,16,250,23,615,-75.19098642,39.95786254,d62e7071-66a8-4546-ae01-9eca96c9e0c3,-119.660835537605,45.799583124602
280,076532,201439076532,3200 BLOCK N BROAD ST,10/19/2014 12:00:00 AM,2014,39,550,0,615,-75.15287671,40.00205545,163c0185-16f3-409d-b952-627c37100836,-119.657556664874,45.8204663879551
281,047127,201416047127,3500 BLOCK MARKET ST,11/4/2014 12:00:00 AM,2014,16,100,15,625,-75.1934245,39.95614212,de6b9cb8-c5cf-4ed7-892f-cb039287c604,-119.661332182556,45.7986377695754
282,079998,201439079998,3300 BLOCK HENRY AVE,10/31/2014 12:00:00 AM,2014,39,300,12,615,-75.1829173,40.01221468,f5aaf612-0e20-4523-b825-1e32c546f9d0,-119.671805412725,45.8198794101974
283,054180,201401054180,2100 BLOCK TANEY TER,11/15/2014 12:00:00 AM,2014,01,100,12,625,-75.19095613,39.92652583,0b6064f0-2057-4d36-b534-3063abdd1e25,-119.652709707128,45.7885376826913
284,047186,201416047186,300 BLOCK N PRESTON ST,11/4/2014 12:00:00 AM,2014,16,260,22,615,-75.20374459,39.96000433,0114b609-5b74-402d-88b9-d00c6505fef7,-119.666321213461,45.7985665005415
285,055436,201401055436,2200 BLOCK JACKSON ST,11/23/2014 12:00:00 AM,2014,01,0,18,625,-75.18385312,39.92497064,37f6d60e-8d64-45e8-a52b-4dc14f0ccaf6,-119.649562256177,45.7889757064009
286,039753,201417039753,1500 BLOCK WHARTON ST,9/15/2014 12:00:00 AM,2014,17,150,23,625,-75.16926199,39.93432231,7393b64a-d113-4171-8750-0d59bb7703a7,-119.646343627585,45.7942986823232
287,040328,201417040328,1700 BLOCK BAINBRIDGE ST,9/19/2014 12:00:00 AM,2014,17,250,13,615,-75.17144692,39.94353617,245d5b64-9ec4-45bd-b9c1-e7695ce62318,-119.649573367405,45.7972442251066
288,056409,201401056409,1900 BLOCK S HOLLYWOOD ST,11/29/2014 12:00:00 AM,2014,01,35,23,635,-75.1945566,39.92919486,5e74e2cd-04cd-4d4a-8311-3b16990fd8d0,-119.654791929847,45.7889786670677
289,040605,201417040605,1900 BLOCK CARPENTER ST,9/20/2014 12:00:00 AM,2014,17,1500,19,615,-75.1748857,39.94006408,47796d05-429e-44f2-b086-292f7aeef344,-119.650003520296,45.7955424214167
290,070293,201402070293,6300 BLOCK EASTWOOD ST,11/15/2014 12:00:00 AM,2014,02,120,15,625,-75.07190005,40.03612179,17e23165-31c9-4b72-897a-afad0aeed444,-119.635074827959,45.8437338551723
291,040835,201417040835,1100 BLOCK S BROAD ST,9/21/2014 12:00:00 AM,2014,17,500,20,615,-75.16686134,39.93785385,9af22934-dcc2-4063-8da5-0ce986cb03fe,-119.64632993865,45.7958772058508
292,070923,201402070923,7600 BLOCK CASTOR AV,11/18/2014 12:00:00 AM,2014,02,200,20,615,-75.06177494,40.05593589,169986fe-529e-4149-b037-fc37709d1492,-119.636298333792,45.8521365829641
293,041068,201417041068,1800 BLOCK CATHARINE ST,9/23/2014 12:00:00 AM,2014,17,600,7,615,-75.17253432,39.94155437,4f60752b-ae0e-42cc-98d3-9f5f3d4d202b,-119.649480550214,45.7963944062526
294,071531,201402071531,2000 BLOCK COTTMAN AVE,11/21/2014 12:00:00 AM,2014,02,120,15,625,-75.06606133,40.05113786,326737b7-92a1-4045-a27b-f8ec959dd72e,-119.636711622289,45.8498470399157
295,041326,201417041326,1700 BLOCK KATER ST,9/24/2014 12:00:00 AM,2014,17,600,14,615,-75.17090124,39.94382091,732f605d-ff4c-436a-b68c-bfde9a554f55,-119.64943618223,45.79742039791
296,041622,201417041622,1400 BLOCK LOMBARD ST,9/26/2014 12:00:00 AM,2014,17,300,10,615,-75.1663224,39.94475306,c4c2c6a3-e238-4631-b8a9-de3340458d6f,-119.647907759207,45.7983848587252
297,071845,201402071845,1800 BLOCK AFTON ST,11/22/2014 12:00:00 AM,2014,02,10,22,635,-75.06383864,40.05758277,a1ad189a-80e3-4074-aa7c-aa309c14dcaa,-119.637524100897,45.8524318366911
298,041653,201417041653,600 BLOCK S 19TH ST,9/26/2014 12:00:00 AM,2014,17,500,15,615,-75.17350758,39.94416551,57997531-a575-4ec5-8074-f3b195e8ce6d,-119.65053276472,45.7971800236372
299,076400,201402076400,1100 BLOCK BLEIGH AVE,12/15/2014 12:00:00 AM,2014,02,750,15,615,-75.07989708,40.06168782,453661df-3e54-4ac5-8603-d8a0b9061a5f,-119.644801970284,45.851652739929
300,042061,201417042061,S 19TH ST / LOMBARD ST,9/28/2014 12:00:00 AM,2014,17,160,11,625,-75.17324842,39.94564017,290870d7-e65e-44c9-9efd-cbdf62f200a4,-119.650814421314,45.7977360282327
301,077008,201402077008,1100 BLOCK ELBRIDGE ST,12/18/2014 12:00:00 AM,2014,02,40,17,635,-75.08219895,40.04283947,8bbb8df0-42fa-467d-a71a-c265ae85e350,-119.64080129733,45.844676500536
302,077017,201402077017,2200 BLOCK LANSING ST,12/18/2014 12:00:00 AM,2014,02,300,18,615,-75.05606959,40.05498945,7d128a50-4e2a-4478-a60e-eb3281bc6e88,-119.633845451122,45.852594142295
303,042647,201417042647,1700 BLOCK LOMBARD ST,10/1/2014 12:00:00 AM,2014,17,700,17,615,-75.17328147,39.94560211,11d68cd8-ffb9-4c86-939a-6d4505dc24fc,-119.650817343387,45.7977180175912
304,042969,201417042969,2300 BLOCK FEDERAL ST,10/3/2014 12:00:00 AM,2014,17,30,11,635,-75.18345051,39.93832434,edeaeb18-79a2-4cdb-932b-424e65cfcbdc,-119.652863274655,45.7937397149845
305,043099,201417043099,700 BLOCK S 23RD ST,10/4/2014 12:00:00 AM,2014,17,1000,8,615,-75.18087029,39.94277318,ed424554-b4e8-4cee-96ad-338721546ba4,-119.653017907913,45.7956667016135
306,077229,201402077229,1100 BLOCK ELBRIDGE ST,12/19/2014 12:00:00 AM,2014,02,110,16,625,-75.08219895,40.04283947,ee4f3e9b-0506-49d1-b200-bdeb933f4e6f,-119.64080129733,45.844676500536
307,043319,201417043319,1500 BLOCK SOUTH ST,10/5/2014 12:00:00 AM,2014,17,120,16,625,-75.16723997,39.94382239,ac262b90-28fd-4c91-bd48-b28af06c5d40,-119.648021451318,45.7979292731083
308,078822,201402078822,7700 BLOCK WATSON ST,12/27/2014 12:00:00 AM,2014,02,200,18,615,-75.08224639,40.06952565,f87a8631-431d-49cf-81e6-4b165df12377,-119.647745439846,45.8540951627427
309,043449,201417043449,700 BLOCK S 19TH ST,10/6/2014 12:00:00 AM,2014,17,200,10,615,-75.17383563,39.94332306,2af294b9-2104-412f-88a2-d2275dc58d6b,-119.650441432158,45.7968374048961
310,067822,201403067822,700 BLOCK S 10TH ST,11/8/2014 12:00:00 AM,2014,03,0,12,615,-75.15909503,39.94094469,199b9240-a8f9-4dd8-aff8-36f0dde0b1cc,-119.644128286945,45.7980453285838
311,044000,201417044000,1400 BLOCK S BROAD ST,10/9/2014 12:00:00 AM,2014,17,100,13,625,-75.16794374,39.93291401,97e1a35a-99ef-4d49-8f0d-7cc57ceee41d,-119.645469610363,45.7939851550927
312,067828,201403067828,900 BLOCK FITZWATER ST,11/8/2014 12:00:00 AM,2014,03,540,12,615,-75.15747822,39.94073237,88644b86-d8df-4563-9715-b4d45f5c823f,-119.643448391219,45.798194921876
313,044157,201417044157,2300 BLOCK NAUDAIN ST,10/10/2014 12:00:00 AM,2014,17,800,12,615,-75.17976564,39.94602333,ae2e42d2-0a70-4bd2-91af-1c1c1e697e3d,-119.653432536613,45.7969661882146
314,049025,201406049025,300 BLOCK CHESTNUT ST,10/28/2014 12:00:00 AM,2014,06,200,17,615,-75.14693963,39.9488066,f2efe817-8a2e-4703-8f1b-4c414fa7c840,-119.641465128436,45.8025053174842
315,068072,201403068072,1500 BLOCK S FRANKLIN ST,11/9/2014 12:00:00 AM,2014,03,150,10,625,-75.15766315,39.93019247,fb11260c-862c-45ae-bfe9-364aa375f7da,-119.640791784471,45.7944528352066
316,049314,201406049314,200 BLOCK N JUNIPER ST,10/30/2014 12:00:00 AM,2014,06,200,11,615,-75.16168614,39.95612558,d7d11d59-083f-4c28-93a9-d06de711eee9,-119.649060572656,45.8030392712968
317,069136,201403069136,S 11TH ST / ELLSWORTH ST,11/13/2014 12:00:00 AM,2014,03,525,21,615,-75.16167995,39.93585898,d4a84df1-1405-4555-b576-89cd3d636ff7,-119.64381092229,45.795893160345
318,049538,201406049538,200 BLOCK S 10TH ST,10/31/2014 12:00:00 AM,2014,06,2700,15,615,-75.15776379,39.94654255,e2c2bd34-2eb5-4f05-a65c-6fa67eb7ce1b,-119.645062963868,45.8002041778813
319,069228,201403069228,900 BLOCK TASKER ST,11/14/2014 12:00:00 AM,2014,03,50,9,625,-75.16008826,39.9294496,4dd5d489-6745-4019-9e4c-08c095fdab12,-119.641536848159,45.7938542532486
320,049720,201406049720,1100 BLOCK FILBERT ST,11/1/2014 12:00:00 AM,2014,06,200,14,615,-75.15883548,39.95281746,863dd7b9-46de-493d-85b6-647ef94fc093,-119.647101980857,45.8022683341312
321,069883,201403069883,1600 BLOCK S 05TH ST,11/16/2014 12:00:00 AM,2014,03,639,17,615,-75.1538951,39.92798387,fffc2e7a-1c94-46ea-b536-8284199c2942,-119.638763846769,45.7941972101147
322,050266,201406050266,0 BLOCK N 03RD ST,11/5/2014 12:00:00 AM,2014,06,290,8,615,-75.1452112,39.95202916,0156c21a-d7d1-43f6-9075-a30bb856c2b7,-119.641631359138,45.80388178718
323,070446,201403070446,2200 BLOCK S JUNIPER ST,11/19/2014 12:00:00 AM,2014,03,150,17,625,-75.16921784,39.92221207,58088c34-e4b3-4283-8838-3d0b6f73317b,-119.643192381255,45.7900351731706
324,050273,201406050273,300 BLOCK S 12TH ST,11/5/2014 12:00:00 AM,2014,06,870,9,615,-75.16105896,39.94623766,facd8fcb-d293-4aac-81f4-77665d89d6aa,-119.646257707547,45.7996391696382
325,070553,201403070553,400 BLOCK DUDLEY ST,11/20/2014 12:00:00 AM,2014,03,49,9,635,-75.15406356,39.92407974,fb07619a-0645-4b4d-97b1-2b0c477b10ca,-119.637818705193,45.7927973635626
326,050305,201406050305,1100 BLOCK ARCH ST,11/5/2014 12:00:00 AM,2014,06,800,10,615,-75.15874299,39.9538295,ad787081-16da-4b97-a418-53ce948f0cd2,-119.647328304566,45.8026381038293
327,071220,201403071220,700 BLOCK SOUTH ST,11/22/2014 12:00:00 AM,2014,03,200,21,615,-75.15513958,39.94241367,82a56142-ac11-4103-8e5e-bb809278d2b3,-119.642979684947,45.7991124690398
328,050719,201406050719,1000 BLOCK PINE ST,11/7/2014 12:00:00 AM,2014,06,300,18,615,-75.15961022,39.94485416,c4d07b59-394f-4240-88ae-d2f85c4590cb,-119.645339533837,45.799352419156
329,071690,201403071690,S BROAD ST / ELLSWORTH ST,11/25/2014 12:00:00 AM,2014,03,650,0,615,-75.16708536,39.93675203,2a79f549-fbdc-4c0e-b64f-99ad13761215,-119.6461313043,45.7954575951023
330,028232,201407028232,10100 BLOCK BUSTLETON AV,9/29/2014 12:00:00 AM,2014,07,125,10,625,-75.02760576,40.10543317,0a7df227-8f8a-4b74-9260-0da587f1ec18,-119.635927721916,45.8743674384979
331,071865,201403071865,1100 BLOCK E PASSYUNK AV,11/25/2014 12:00:00 AM,2014,03,449,19,615,-75.15715789,39.93506857,48879ebe-1242-4e2a-bc41-779e352c533b,-119.641858503176,45.7962422495689
332,028558,201407028558,1800 BLOCK MEGARGEE ST,10/1/2014 12:00:00 AM,2014,07,150,20,625,-75.0522871,40.07179767,67e2bcb4-a24e-4bb5-9231-6b47cc1712fb,-119.636744236689,45.8590564432219
333,075154,201403075154,400 BLOCK FITZGERALD ST,12/11/2014 12:00:00 AM,2014,03,100,14,625,-75.15567349,39.9191586,d3b334f7-14fb-43f8-b504-1ec11ce328ae,-119.637167659265,45.7908389588992
334,030165,201407030165,10100 BLOCK BUSTLETON AVE,10/16/2014 12:00:00 AM,2014,07,0,10,635,-75.02755401,40.10555547,7c7b117a-6956-4c5a-b0e2-2b6b69752e7b,-119.635939462949,45.8744178487425
335,075712,201403075712,1100 BLOCK S CHRISTOPHER COLUMBUS BLVD,12/13/2014 12:00:00 AM,2014,03,100,22,625,-75.1439907,39.93214797,c8384348-c136-4792-9bee-9d3d129a316d,-119.636013182676,45.7970402593104
336,030312,201407030312,1600 BLOCK STRAHLE ST,10/17/2014 12:00:00 AM,2014,07,400,14,615,-75.05727545,40.06993205,965e1f23-79a1-4a66-81d5-ebb1705e0bab,-119.638190020673,45.857705011698
337,075739,201403075739,2700 BLOCK S HUTCHINSON ST,12/14/2014 12:00:00 AM,2014,03,120,1,625,-75.16403994,39.91514172,dd9b5e72-cf74-46c1-b44a-560342c56b4d,-119.639361915537,45.7882615274861
338,030420,201407030420,8100 BLOCK JEANES ST,10/18/2014 12:00:00 AM,2014,07,250,11,615,-75.08066693,40.07861813,bad66966-16ac-43e4-b708-8c1ac597d192,-119.649495224244,45.8575265193182
339,075850,201403075850,1500 BLOCK E PASSYUNK AV,12/14/2014 12:00:00 AM,2014,03,400,18,615,-75.16254545,39.93054609,765e5b9b-3d7d-4890-9b34-f469313fff44,-119.642770325531,45.7938997268686
340,076072,201403076072,2500 BLOCK S 09TH ST,12/15/2014 12:00:00 AM,2014,03,550,16,615,-75.16253518,39.91790436,f4464f19-e5ad-4658-be11-ddbcb648e95a,-119.639495102201,45.7894442921098
341,076176,201403076176,2600 BLOCK S FAIRHILL ST,12/16/2014 12:00:00 AM,2014,03,80,0,625,-75.15752811,39.91627511,99086e4e-4168-4932-a5e2-65399efae2fa,-119.637138453775,45.7895650067153
342,031126,201407031126,8200 BLOCK E ROOSEVELT BLVD,10/24/2014 12:00:00 AM,2014,07,89,18,625,-75.044526,40.05943968,fb8c50a1-9289-408a-b573-5f0c237d486a,-119.630533987161,45.8557680502943
343,076545,201403076545,500 BLOCK S BROAD ST,12/17/2014 12:00:00 AM,2014,03,250,15,615,-75.16518985,39.94447136,e3bae4f2-aafb-42a3-89c1-b1af82261490,-119.647397074338,45.7984427651436
344,036884,201408036884,8500 BLOCK MARSDEN ST,9/28/2014 12:00:00 AM,2014,08,310,18,615,-75.01335027,40.04225012,6d67d24f-8131-4211-9988-16b04efe7ac4,-119.614012223173,45.8540222815436
345,077126,201403077126,700 BLOCK BAINBRIDGE ST,12/19/2014 12:00:00 AM,2014,03,3000,16,615,-75.15431533,39.94133272,0c736937-cd38-4ed0-a06a-f7e33513b82b,-119.642381259318,45.798845719432
346,041583,201408041583,4500 BLOCK TOLBUT ST,10/31/2014 12:00:00 AM,2014,08,200,8,615,-75.00682209,40.04883344,e6c45a8c-f549-4cd1-ba36-5e6155778c8f,-119.613193439368,45.8572530666215
347,077286,201403077286,200 BLOCK MORRIS ST,12/20/2014 12:00:00 AM,2014,03,800,2,615,-75.14923635,39.92666448,b02601b6-605f-4faf-b58d-4be07baa7ec1,-119.636621760361,45.7943787206084
348,036622,201409036622,2300 BLOCK PINE ST,9/15/2014 12:00:00 AM,2014,09,400,9,615,-75.17934708,39.94729197,04a71690-e005-422a-8279-314afd0a7e5b,-119.653599271827,45.7974716807668
349,077416,201403077416,700 BLOCK S 09TH ST,12/20/2014 12:00:00 AM,2014,03,160,18,625,-75.15746459,39.94049575,c7aef79b-e5ce-445a-beb0-086d4babea01,-119.643381870603,45.7981133736329
350,036630,201409036630,S 20TH ST / PINE ST,9/15/2014 12:00:00 AM,2014,09,300,10,615,-75.17461454,39.94675192,f4fe6455-6396-4c64-8a77-02da3f56bc7c,-119.651630302508,45.7979383829959
351,077502,201403077502,100 BLOCK DUDLEY ST,12/20/2014 12:00:00 AM,2014,03,1100,23,615,-75.14858868,39.92326494,2e244319-ac26-476d-94f1-3bf69e4ed86e,-119.635491801712,45.7932700683975
352,036705,201409036705,200 BLOCK S 16TH ST 1,9/15/2014 12:00:00 AM,2014,09,500,17,615,-75.16769336,39.94915068,ed035fb3-10d4-4d41-8c3f-2869e6b146d1,-119.649576316518,45.7997453185747
353,018953,201405018953,8200 BLOCK HENRY AV,11/8/2014 12:00:00 AM,2014,05,400,17,615,-75.23568462,40.06034779,082d88b3-8dca-4486-8cd4-e3c95a5ab3a1,-119.704700004852,45.8295384228778
354,037037,201409037037,1800 BLOCK CHERRY ST,9/17/2014 12:00:00 AM,2014,09,100,17,625,-75.16940921,39.95608729,925496ad-6495-4bd2-a5e9-a55de8b5b164,-119.652035891078,45.8019534162894
355,020544,201405020544,3900 BLOCK MANAYUNK AV,12/7/2014 12:00:00 AM,2014,05,500,16,615,-75.21236179,40.02205054,2d5f2424-79b8-4c83-98fb-b605d18e6b84,-119.685739938455,45.8192600537199
356,021374,201405021374,200 BLOCK LEMONTE ST,12/22/2014 12:00:00 AM,2014,05,200,11,615,-75.23067381,40.03546429,d7a40618-9a14-4ba7-9406-7161d98211ff,-119.696300335033,45.8214498927397
357,037071,201409037071,1500 BLOCK MARKET ST,9/17/2014 12:00:00 AM,2014,09,600,21,615,-75.16547258,39.95264964,9c998236-6ff7-44fd-a542-0c46626b6641,-119.649623997248,45.8012876297798
358,051120,201406051120,100 BLOCK N BROAD ST,11/10/2014 12:00:00 AM,2014,06,900,9,615,-75.16303617,39.9544303,419b628d-6504-4ab9-b7de-e43de4f8fa5e,-119.64914337392,45.8022539208464
359,037122,201409037122,1500 BLOCK MARKET ST,9/18/2014 12:00:00 AM,2014,09,0,9,615,-75.16527127,39.95253958,7cfe2098-3174-4f97-a7ca-20d81c8445a0,-119.649517684844,45.8012767685366
360,051227,201406051227,600 BLOCK N 02ND ST 309,11/10/2014 12:00:00 AM,2014,06,700,17,615,-75.14130993,39.96157086,eeae0970-ae5f-474b-b2e3-708290d3ce90,-119.642594093402,45.8077888032699
361,037148,201409037148,1800 BLOCK MARKET ST,9/18/2014 12:00:00 AM,2014,09,500,12,615,-75.17032454,39.95316834,2cdc5919-d26d-42f6-8252-81a85476b024,-119.651633729867,45.800796864706
362,051233,201406051233,1300 BLOCK CHESTNUT ST,11/10/2014 12:00:00 AM,2014,06,500,18,615,-75.16180744,39.95064778,1d315290-a6c2-4023-b1a0-e7cdb17c39c8,-119.647688920353,45.8010905191942
363,037163,201409037163,2600 BLOCK PENNSYLVANIA AV,9/18/2014 12:00:00 AM,2014,09,200,13,615,-75.180156,39.96786058,6f6fc40b-0e41-4401-8777-318f7d72de95,-119.659239592209,45.8046136036878
364,037335,201409037335,2100 BLOCK CHESTNUT ST,9/19/2014 12:00:00 AM,2014,09,500,10,615,-75.17623207,39.95243507,7383af23-a23f-40cf-b1d2-68763ab8a3b9,-119.653727188539,45.7997179629038
365,051656,201406051656,900 BLOCK PINE ST,11/13/2014 12:00:00 AM,2014,06,300,12,615,-75.1572405,39.94455377,0d321e36-a6ee-411c-bfd1-55905482f7fa,-119.644345797443,45.7995754857219
366,037504,201409037504,800 BLOCK N TAYLOR ST,9/20/2014 12:00:00 AM,2014,09,0,7,635,-75.17746514,39.97046075,9339921a-5624-4ccb-8166-8660940f3eaf,-119.658873179438,45.8059044707351
367,037693,201409037693,2300 BLOCK FAIRMOUNT AV,9/21/2014 12:00:00 AM,2014,09,250,10,615,-75.1754558,39.96738734,b8a2b02f-63c2-4e6c-a2b9-e19ba27d3dd9,-119.657300201202,45.805099404876
368,037889,201409037889,300 BLOCK N BROAD ST,9/22/2014 12:00:00 AM,2014,09,200,15,615,-75.16245218,39.95810771,7c92148e-3d63-41d8-a841-2e34499f69b8,-119.649870022787,45.8036319979501
369,037918,201409037918,400 BLOCK S BROAD ST,9/22/2014 12:00:00 AM,2014,09,200,18,615,-75.16519939,39.94553534,49f60686-3db8-42c9-93c3-95a7dcb1a7e5,-119.647676237752,45.7988166412829
370,037944,201409037944,2000 BLOCK MARKET ST,9/22/2014 12:00:00 AM,2014,09,495,19,615,-75.17322894,39.95353523,890a72a0-e521-4744-95ee-9b925250daa8,-119.652851356164,45.8005229648922
371,037974,201409037974,1600 BLOCK CHESTNUT ST,9/23/2014 12:00:00 AM,2014,09,125,0,625,-75.16766001,39.95128162,14ef47e1-0515-41e3-9518-9be2f19b33d6,-119.65011523176,45.8005014501171
372,038079,201409038079,2100 BLOCK WALNUT ST,9/23/2014 12:00:00 AM,2014,09,900,17,615,-75.17575642,39.95072939,2c4fcd42-0fef-4b0a-af72-153782cc004c,-119.653101620286,45.7991824810147
373,038102,201409038102,2000 BLOCK SPRING GARDEN ST,9/23/2014 12:00:00 AM,2014,09,250,20,615,-75.17154408,39.96360148,d88abc4c-7e67-4211-91f2-053d47261980,-119.654807406991,45.8043072433403
374,038290,201409038290,2200 BLOCK OGDEN ST,9/24/2014 12:00:00 AM,2014,09,100,22,625,-75.17360587,39.97144674,cc7e4b54-6123-4814-8e69-74b1cf260946,-119.657636881952,45.8067882252495
375,040187,201409040187,200 BLOCK S 18TH ST,10/6/2014 12:00:00 AM,2014,09,500,11,615,-75.17067529,39.94984855,7ef15c63-f828-48ee-a376-3ce16a5df458,-119.650909599452,45.7995773868089
376,038456,201409038456,700 BLOCK N BUCKNELL ST,9/25/2014 12:00:00 AM,2014,09,600,23,615,-75.17595343,39.96961651,62c340c2-fc59-4da1-9031-41195b5c5bd8,-119.658070102675,45.8058166089607
377,038492,201409038492,300 BLOCK S 16TH ST,9/26/2014 12:00:00 AM,2014,09,800,8,615,-75.16827715,39.94643874,3ee2d4d9-a118-484f-bb14-a02d7f13142e,-119.649099748083,45.7987078914266
378,040279,201409040279,1600 BLOCK JFK BLVD,10/6/2014 12:00:00 AM,2014,09,150,21,625,-75.16661939,39.95380722,cad85b43-850b-42a7-bcbb-56a0b7e52d2f,-119.650367048507,45.801536651385
